Dia,Codi estació,Nom estació,Volum (hm3)
13/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.166928
12/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039666
12/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168272
11/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040381
11/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.166016
10/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04069
10/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.159424
09/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04057
09/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16856
08/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041058
08/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16856
07/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039225
07/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16832
06/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041734
06/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.159312
05/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040403
05/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.157856
04/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.034769
04/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168384
03/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040753
03/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.157536
02/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039781
02/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168688
01/02/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041807
01/02/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16912
31/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041015
31/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168864
30/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041712
30/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169296
29/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04109
29/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168992
28/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040994
28/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16896
27/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039025
27/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.1692
26/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041714
26/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169312
25/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042737
25/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169248
24/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041317
24/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168528
23/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039671
23/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.134704
22/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040871
22/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16816
21/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042481
21/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17048
20/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044802
20/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.164352
19/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040576
19/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16776
18/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040895
18/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.166032
17/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039385
17/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162864
16/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038797
16/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167408
15/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.0397
15/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16184
14/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044429
14/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16904
13/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042771
13/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.153504
12/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038565
12/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168112
11/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040509
11/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167264
10/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043182
10/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15736
09/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041313
09/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.156144
08/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041021
08/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.148272
07/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.036728
07/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.152352
06/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040752
06/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.153856
05/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039894
05/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.153888
04/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040686
04/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15456
03/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.046915
03/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.155488
02/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031334
02/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.144752
01/01/2025,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04219
01/01/2025,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.134976
31/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041775
31/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.135424
30/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041873
30/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.135408
29/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041961
29/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.136464
28/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041827
28/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.137248
27/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045732
27/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.137264
26/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041291
26/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.137856
25/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040166
25/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142272
24/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04114
24/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.134944
23/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041542
23/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.137472
22/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044534
22/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.133008
21/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.0419
21/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.138336
20/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04222
20/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.120048
19/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04238
19/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.12088
18/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040619
18/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.117872
17/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.025825
17/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.09424
16/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042474
16/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.078016
15/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044043
15/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020784
14/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045031
14/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.007312
13/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041915
13/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
12/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038578
12/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
11/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037799
11/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
10/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040975
10/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
09/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030569
09/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
08/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040618
08/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
07/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040405
07/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
06/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042062
06/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
05/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042622
05/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
04/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042526
04/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
03/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04297
03/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
02/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045308
02/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
01/12/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040828
01/12/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
30/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044468
30/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
29/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043649
29/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
28/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043756
28/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
27/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037121
27/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
26/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041762
26/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
25/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040804
25/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
24/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043671
24/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
23/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044008
23/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
22/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041647
22/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
21/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037119
21/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
20/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041544
20/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
19/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037123
19/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
18/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.035113
18/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
17/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.026261
17/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.004288
16/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.033645
16/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.062304
15/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.019821
15/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.14264
14/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028663
14/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.154048
13/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.028144
13/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16288
12/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039348
12/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.155152
11/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043644
11/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162064
10/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042593
10/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162704
09/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039993
09/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162928
08/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.035096
08/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.163056
07/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030358
07/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.14576
06/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.0279
06/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15984
05/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.026403
05/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.155312
04/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.032092
04/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.104528
03/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040161
03/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162688
02/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044411
02/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16272
01/11/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040794
01/11/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162704
31/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.024091
31/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.161936
30/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.010903
30/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162928
29/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040673
29/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.153408
28/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040248
28/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15408
27/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044251
27/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.165344
26/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03892
26/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.160144
25/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042652
25/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.148096
24/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043571
24/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142832
23/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043763
23/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.160144
22/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039305
22/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.146128
21/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03588
21/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.139216
20/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038924
20/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.134688
19/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041788
19/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.133072
18/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037113
18/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.14216
17/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03504
17/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.141712
16/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040767
16/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.141312
15/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040349
15/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142432
14/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039681
14/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142368
13/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040157
13/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.13984
12/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040597
12/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.1392
11/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041231
11/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.13992
10/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017705
10/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.139408
09/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040826
09/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142464
08/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.021321
08/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142416
07/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031705
07/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.14248
06/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039238
06/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.141488
05/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.033271
05/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.141648
04/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04354
04/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.141872
03/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042415
03/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.13152
02/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.034017
02/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.105872
01/10/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045222
01/10/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.087248
30/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041436
30/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.081504
29/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03998
29/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.081488
28/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041566
28/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.081584
27/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041132
27/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.081552
26/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03848
26/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.081392
25/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041414
25/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.081488
24/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04184
24/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.08152
23/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043583
23/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.127584
22/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.036149
22/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.183264
21/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042198
21/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.183104
20/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042918
20/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.182528
19/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037134
19/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.183824
18/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040685
18/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.122704
17/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042614
17/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.182992
16/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043125
16/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.183008
15/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042908
15/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.182848
14/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037209
14/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.183152
13/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039554
13/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.18296
12/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031831
12/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.1712
11/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045226
11/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.137648
10/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045042
10/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167056
09/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040531
09/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.182352
08/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040038
08/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.179872
07/09/2024,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038929
07/09/2024,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.182912
